cell_id,czi,series_id,cell_seg_id,condition,cell_type,structure,scope,minipipeline
20180924_R04-Scene-03-P12-B01_seg_0_cid_8,20180924_R04.czi,2,8,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-03-P12-B01_seg_0_cid_9,20180924_R04.czi,2,9,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-03-P12-B01_seg_0_cid_10,20180924_R04.czi,2,10,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-03-P12-B01_seg_0_cid_11,20180924_R04.czi,2,11,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-03-P12-B01_seg_0_cid_12,20180924_R04.czi,2,12,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-03-P12-B01_seg_0_cid_13,20180924_R04.czi,2,13,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-04-P14_seg_0_cid_1,20180924_R04.czi,3,1,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-04-P14_seg_0_cid_2,20180924_R04.czi,3,2,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-04-P14_seg_0_cid_3,20180924_R04.czi,3,3,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-04-P14_seg_0_cid_4,20180924_R04.czi,3,4,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-04-P14_seg_0_cid_5,20180924_R04.czi,3,5,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-04-P14_seg_0_cid_6,20180924_R04.czi,3,6,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-04-P14_seg_0_cid_7,20180924_R04.czi,3,7,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-04-P14_seg_0_cid_8,20180924_R04.czi,3,8,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-04-P14_seg_0_cid_9,20180924_R04.czi,3,9,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-04-P14_seg_0_cid_10,20180924_R04.czi,3,10,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-04-P14_seg_0_cid_11,20180924_R04.czi,3,11,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-05-P13_seg_0_cid_1,20180924_R04.czi,4,1,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-05-P13_seg_0_cid_2,20180924_R04.czi,4,2,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-05-P13_seg_0_cid_3,20180924_R04.czi,4,3,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-05-P13_seg_0_cid_4,20180924_R04.czi,4,4,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-05-P13_seg_0_cid_5,20180924_R04.czi,4,5,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-05-P13_seg_0_cid_6,20180924_R04.czi,4,6,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-05-P13_seg_0_cid_7,20180924_R04.czi,4,7,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-05-P13_seg_0_cid_8,20180924_R04.czi,4,8,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-05-P13_seg_0_cid_9,20180924_R04.czi,4,9,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-05-P13_seg_0_cid_10,20180924_R04.czi,4,10,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-05-P13_seg_0_cid_11,20180924_R04.czi,4,11,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-05-P13_seg_0_cid_12,20180924_R04.czi,4,12,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-05-P13_seg_0_cid_13,20180924_R04.czi,4,13,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-05-P13_seg_0_cid_14,20180924_R04.czi,4,14,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-05-P13_seg_0_cid_15,20180924_R04.czi,4,15,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-06-P19_seg_0_cid_1,20180924_R04.czi,5,1,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-06-P19_seg_0_cid_2,20180924_R04.czi,5,2,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-06-P19_seg_0_cid_3,20180924_R04.czi,5,3,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-06-P19_seg_0_cid_4,20180924_R04.czi,5,4,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-06-P19_seg_0_cid_5,20180924_R04.czi,5,5,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-06-P19_seg_0_cid_6,20180924_R04.czi,5,6,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-06-P19_seg_0_cid_7,20180924_R04.czi,5,7,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-06-P19_seg_0_cid_8,20180924_R04.czi,5,8,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-06-P19_seg_0_cid_9,20180924_R04.czi,5,9,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-06-P19_seg_0_cid_10,20180924_R04.czi,5,10,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-06-P19_seg_0_cid_11,20180924_R04.czi,5,11,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-07-P16-C01_seg_0_cid_1,20180924_R04.czi,6,1,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-07-P16-C01_seg_0_cid_2,20180924_R04.czi,6,2,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-07-P16-C01_seg_0_cid_3,20180924_R04.czi,6,3,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-07-P16-C01_seg_0_cid_4,20180924_R04.czi,6,4,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-07-P16-C01_seg_0_cid_5,20180924_R04.czi,6,5,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-07-P16-C01_seg_0_cid_6,20180924_R04.czi,6,6,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-07-P16-C01_seg_0_cid_7,20180924_R04.czi,6,7,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-07-P16-C01_seg_0_cid_8,20180924_R04.czi,6,8,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-07-P16-C01_seg_0_cid_9,20180924_R04.czi,6,9,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-07-P16-C01_seg_0_cid_10,20180924_R04.czi,6,10,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-07-P16-C01_seg_0_cid_11,20180924_R04.czi,6,11,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-07-P16-C01_seg_0_cid_12,20180924_R04.czi,6,12,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-08-P17-C01_seg_0_cid_1,20180924_R04.czi,7,1,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-08-P17-C01_seg_0_cid_2,20180924_R04.czi,7,2,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-08-P17-C01_seg_0_cid_3,20180924_R04.czi,7,3,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-08-P17-C01_seg_0_cid_4,20180924_R04.czi,7,4,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-08-P17-C01_seg_0_cid_5,20180924_R04.czi,7,5,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-08-P17-C01_seg_0_cid_6,20180924_R04.czi,7,6,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-08-P17-C01_seg_0_cid_7,20180924_R04.czi,7,7,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-08-P17-C01_seg_0_cid_8,20180924_R04.czi,7,8,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-08-P17-C01_seg_0_cid_9,20180924_R04.czi,7,9,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-08-P17-C01_seg_0_cid_10,20180924_R04.czi,7,10,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-08-P17-C01_seg_0_cid_11,20180924_R04.czi,7,11,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-09-P20-C01_seg_0_cid_1,20180924_R04.czi,8,1,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-09-P20-C01_seg_0_cid_2,20180924_R04.czi,8,2,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-09-P20-C01_seg_0_cid_3,20180924_R04.czi,8,3,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-09-P20-C01_seg_0_cid_4,20180924_R04.czi,8,4,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-09-P20-C01_seg_0_cid_5,20180924_R04.czi,8,5,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-09-P20-C01_seg_0_cid_6,20180924_R04.czi,8,6,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-09-P20-C01_seg_0_cid_7,20180924_R04.czi,8,7,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-09-P20-C01_seg_0_cid_8,20180924_R04.czi,8,8,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-09-P20-C01_seg_0_cid_9,20180924_R04.czi,8,9,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-09-P20-C01_seg_0_cid_10,20180924_R04.czi,8,10,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-09-P20-C01_seg_0_cid_11,20180924_R04.czi,8,11,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-09-P20-C01_seg_0_cid_12,20180924_R04.czi,8,12,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-09-P20-C01_seg_0_cid_13,20180924_R04.czi,8,13,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-09-P20-C01_seg_0_cid_14,20180924_R04.czi,8,14,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-09-P20-C01_seg_0_cid_15,20180924_R04.czi,8,15,TSA-50nm,hiPS,H2B,ZSD,no
20180924_R04-Scene-09-P20-C01_seg_0_cid_16,20180924_R04.czi,8,16,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-01-P14-A01_seg_0_cid_1,20181005_R01_001.czi,0,1,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-01-P14-A01_seg_0_cid_2,20181005_R01_001.czi,0,2,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-01-P14-A01_seg_0_cid_3,20181005_R01_001.czi,0,3,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-01-P14-A01_seg_0_cid_4,20181005_R01_001.czi,0,4,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-01-P14-A01_seg_0_cid_5,20181005_R01_001.czi,0,5,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-01-P14-A01_seg_0_cid_6,20181005_R01_001.czi,0,6,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-01-P14-A01_seg_0_cid_7,20181005_R01_001.czi,0,7,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-01-P14-A01_seg_0_cid_8,20181005_R01_001.czi,0,8,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-01-P14-A01_seg_0_cid_9,20181005_R01_001.czi,0,9,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-01-P14-A01_seg_0_cid_10,20181005_R01_001.czi,0,10,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-01-P14-A01_seg_0_cid_11,20181005_R01_001.czi,0,11,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-01-P14-A01_seg_0_cid_12,20181005_R01_001.czi,0,12,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-01-P14-A01_seg_0_cid_13,20181005_R01_001.czi,0,13,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-02-P15-A01_seg_0_cid_1,20181005_R01_001.czi,1,1,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-02-P15-A01_seg_0_cid_2,20181005_R01_001.czi,1,2,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-02-P15-A01_seg_0_cid_3,20181005_R01_001.czi,1,3,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-02-P15-A01_seg_0_cid_4,20181005_R01_001.czi,1,4,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-02-P15-A01_seg_0_cid_5,20181005_R01_001.czi,1,5,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-02-P15-A01_seg_0_cid_6,20181005_R01_001.czi,1,6,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-02-P15-A01_seg_0_cid_7,20181005_R01_001.czi,1,7,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-02-P15-A01_seg_0_cid_8,20181005_R01_001.czi,1,8,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-02-P15-A01_seg_0_cid_9,20181005_R01_001.czi,1,9,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-02-P15-A01_seg_0_cid_10,20181005_R01_001.czi,1,10,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-02-P15-A01_seg_0_cid_11,20181005_R01_001.czi,1,11,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-02-P15-A01_seg_0_cid_12,20181005_R01_001.czi,1,12,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-02-P15-A01_seg_0_cid_13,20181005_R01_001.czi,1,13,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-02-P15-A01_seg_0_cid_14,20181005_R01_001.czi,1,14,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-03-P13-A01_seg_0_cid_1,20181005_R01_001.czi,2,1,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-03-P13-A01_seg_0_cid_2,20181005_R01_001.czi,2,2,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-03-P13-A01_seg_0_cid_3,20181005_R01_001.czi,2,3,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-03-P13-A01_seg_0_cid_4,20181005_R01_001.czi,2,4,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-03-P13-A01_seg_0_cid_5,20181005_R01_001.czi,2,5,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-03-P13-A01_seg_0_cid_6,20181005_R01_001.czi,2,6,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-03-P13-A01_seg_0_cid_7,20181005_R01_001.czi,2,7,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-03-P13-A01_seg_0_cid_8,20181005_R01_001.czi,2,8,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-03-P13-A01_seg_0_cid_9,20181005_R01_001.czi,2,9,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-03-P13-A01_seg_0_cid_10,20181005_R01_001.czi,2,10,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-03-P13-A01_seg_0_cid_11,20181005_R01_001.czi,2,11,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-03-P13-A01_seg_0_cid_12,20181005_R01_001.czi,2,12,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-03-P13-A01_seg_0_cid_13,20181005_R01_001.czi,2,13,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-03-P13-A01_seg_0_cid_14,20181005_R01_001.czi,2,14,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-03-P13-A01_seg_0_cid_15,20181005_R01_001.czi,2,15,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-03-P13-A01_seg_0_cid_16,20181005_R01_001.czi,2,16,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-04-P12-A01_seg_0_cid_1,20181005_R01_001.czi,3,1,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-04-P12-A01_seg_0_cid_2,20181005_R01_001.czi,3,2,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-04-P12-A01_seg_0_cid_3,20181005_R01_001.czi,3,3,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-04-P12-A01_seg_0_cid_4,20181005_R01_001.czi,3,4,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-04-P12-A01_seg_0_cid_5,20181005_R01_001.czi,3,5,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-04-P12-A01_seg_0_cid_6,20181005_R01_001.czi,3,6,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-04-P12-A01_seg_0_cid_7,20181005_R01_001.czi,3,7,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-04-P12-A01_seg_0_cid_8,20181005_R01_001.czi,3,8,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-04-P12-A01_seg_0_cid_9,20181005_R01_001.czi,3,9,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-04-P12-A01_seg_0_cid_10,20181005_R01_001.czi,3,10,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-04-P12-A01_seg_0_cid_11,20181005_R01_001.czi,3,11,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-04-P12-A01_seg_0_cid_12,20181005_R01_001.czi,3,12,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-05-P16-A01_seg_0_cid_1,20181005_R01_001.czi,4,1,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-05-P16-A01_seg_0_cid_2,20181005_R01_001.czi,4,2,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-05-P16-A01_seg_0_cid_3,20181005_R01_001.czi,4,3,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-05-P16-A01_seg_0_cid_4,20181005_R01_001.czi,4,4,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-05-P16-A01_seg_0_cid_5,20181005_R01_001.czi,4,5,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-05-P16-A01_seg_0_cid_6,20181005_R01_001.czi,4,6,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-05-P16-A01_seg_0_cid_7,20181005_R01_001.czi,4,7,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-05-P16-A01_seg_0_cid_8,20181005_R01_001.czi,4,8,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-05-P16-A01_seg_0_cid_9,20181005_R01_001.czi,4,9,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-05-P16-A01_seg_0_cid_10,20181005_R01_001.czi,4,10,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-05-P16-A01_seg_0_cid_11,20181005_R01_001.czi,4,11,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-05-P16-A01_seg_0_cid_12,20181005_R01_001.czi,4,12,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-06-P1-A01_seg_0_cid_1,20181005_R01_001.czi,5,1,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-06-P1-A01_seg_0_cid_2,20181005_R01_001.czi,5,2,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-06-P1-A01_seg_0_cid_3,20181005_R01_001.czi,5,3,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-06-P1-A01_seg_0_cid_4,20181005_R01_001.czi,5,4,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-06-P1-A01_seg_0_cid_5,20181005_R01_001.czi,5,5,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-06-P1-A01_seg_0_cid_6,20181005_R01_001.czi,5,6,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-06-P1-A01_seg_0_cid_7,20181005_R01_001.czi,5,7,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-06-P1-A01_seg_0_cid_8,20181005_R01_001.czi,5,8,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-06-P1-A01_seg_0_cid_9,20181005_R01_001.czi,5,9,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-06-P1-A01_seg_0_cid_10,20181005_R01_001.czi,5,10,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-06-P1-A01_seg_0_cid_11,20181005_R01_001.czi,5,11,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-06-P1-A01_seg_0_cid_12,20181005_R01_001.czi,5,12,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-06-P1-A01_seg_0_cid_13,20181005_R01_001.czi,5,13,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-06-P1-A01_seg_0_cid_14,20181005_R01_001.czi,5,14,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-06-P1-A01_seg_0_cid_15,20181005_R01_001.czi,5,15,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-06-P1-A01_seg_0_cid_16,20181005_R01_001.czi,5,16,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-06-P1-A01_seg_0_cid_17,20181005_R01_001.czi,5,17,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-06-P1-A01_seg_0_cid_18,20181005_R01_001.czi,5,18,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-07-P11_seg_0_cid_1,20181005_R01_001.czi,6,1,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-07-P11_seg_0_cid_2,20181005_R01_001.czi,6,2,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-07-P11_seg_0_cid_3,20181005_R01_001.czi,6,3,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-07-P11_seg_0_cid_4,20181005_R01_001.czi,6,4,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-07-P11_seg_0_cid_5,20181005_R01_001.czi,6,5,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-07-P11_seg_0_cid_6,20181005_R01_001.czi,6,6,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-07-P11_seg_0_cid_7,20181005_R01_001.czi,6,7,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-07-P11_seg_0_cid_8,20181005_R01_001.czi,6,8,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-07-P11_seg_0_cid_9,20181005_R01_001.czi,6,9,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-07-P11_seg_0_cid_10,20181005_R01_001.czi,6,10,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-07-P11_seg_0_cid_11,20181005_R01_001.czi,6,11,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-07-P11_seg_0_cid_12,20181005_R01_001.czi,6,12,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-07-P11_seg_0_cid_13,20181005_R01_001.czi,6,13,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-07-P11_seg_0_cid_14,20181005_R01_001.czi,6,14,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-07-P11_seg_0_cid_15,20181005_R01_001.czi,6,15,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-07-P11_seg_0_cid_16,20181005_R01_001.czi,6,16,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-08-P10_seg_0_cid_1,20181005_R01_001.czi,7,1,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-08-P10_seg_0_cid_2,20181005_R01_001.czi,7,2,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-08-P10_seg_0_cid_3,20181005_R01_001.czi,7,3,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-08-P10_seg_0_cid_4,20181005_R01_001.czi,7,4,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-08-P10_seg_0_cid_5,20181005_R01_001.czi,7,5,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-08-P10_seg_0_cid_6,20181005_R01_001.czi,7,6,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-08-P10_seg_0_cid_7,20181005_R01_001.czi,7,7,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-08-P10_seg_0_cid_8,20181005_R01_001.czi,7,8,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-09-P9_seg_0_cid_1,20181005_R01_001.czi,8,1,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-09-P9_seg_0_cid_2,20181005_R01_001.czi,8,2,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-09-P9_seg_0_cid_3,20181005_R01_001.czi,8,3,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-09-P9_seg_0_cid_4,20181005_R01_001.czi,8,4,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-09-P9_seg_0_cid_5,20181005_R01_001.czi,8,5,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-09-P9_seg_0_cid_6,20181005_R01_001.czi,8,6,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-10-P2_seg_0_cid_1,20181005_R01_001.czi,9,1,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-10-P2_seg_0_cid_2,20181005_R01_001.czi,9,2,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-10-P2_seg_0_cid_3,20181005_R01_001.czi,9,3,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-10-P2_seg_0_cid_4,20181005_R01_001.czi,9,4,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-10-P2_seg_0_cid_5,20181005_R01_001.czi,9,5,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-10-P2_seg_0_cid_6,20181005_R01_001.czi,9,6,TSA-50nm,hiPS,H2B,ZSD,no
20181005_R01_001-Scene-10-P2_seg_0_cid_7,20181005_R01_001.czi,9,7,TSA-50nm,hiPS,H2B,ZSD,no
